source_id,ra,dec,bp_rp,pmra,pmdec,parallax,phot_g_mean_mag,teff_gspphot,mh_gspphot,logg_gspphot
3459532767508343296,182.6165964192682,-38.488810037462216,0.7169628,-0.29639507746986926,-5.314204713310312,0.13611010103860316,19.092773,,,
3459534927875930624,182.43284555034822,-38.4977157799857,0.68987846,-0.4533276917280231,-5.206133295461985,-0.23142528174482005,19.35004,,,
3459812077821335552,181.77441126330154,-37.83799022686384,0.6897278,-0.0050954278883570125,-5.441365726790345,-0.07094526339371213,19.39302,,,
3459818052119661056,181.77118619546127,-37.67951557850871,0.7253456,0.0656931395803449,-4.9706908648144426,-0.09551268838220806,18.995665,5929.4844,-1.4164,4.699
3459859283805700352,181.508462972833,-37.681166356146484,0.69901466,-0.4419822195233152,-5.595891579502808,0.12290487475813504,18.408224,6042.44,-3.9556,4.7165
3459868251697631488,181.64901366178375,-37.48442201812233,0.7146797,-0.14051950596804805,-5.312744464419934,-0.035493239023877673,18.958218,5944.764,-1.3283,4.7028
3459888661382337792,181.4161831093068,-37.27678481652173,0.9179592,-0.23613400143221708,-5.2415223048535555,-0.09949100608961407,18.288656,5356.1504,-2.3007,4.7762
3460721266561960320,180.64900859700396,-36.752335688826676,0.70417786,0.2581538021694355,-5.651285908251992,0.027761069983865162,18.486225,5946.0405,-1.4379,4.6966
3460734769939880064,180.68419137869572,-36.44640605681568,0.7145748,0.35443499881472523,-5.444356452195102,0.513964452925173,19.460993,,,
3460921824355300480,180.60760698975386,-36.4989209005017,0.8045578,0.134172054031167,-5.175508143371803,0.4604684687618825,19.82436,,,
3460939004223859200,180.365433079092,-36.277387283177376,0.7221775,-0.3773049679612905,-5.405101043771454,-0.20995526918825894,19.256384,,,
3460941753002924416,180.2787929103078,-36.282965320335485,0.72133636,-0.10579835527206011,-5.614105492793351,0.6116306374163213,19.02995,,,
3461000198917198592,179.76150758110057,-36.13152740471858,0.8886337,0.11582446433541148,-5.04069221889613,0.34806958656410736,18.971043,5401.5176,-2.4161,4.7684
3461000783032777216,179.82211312214986,-36.07949127762239,0.72029877,0.2227399118726956,-4.756418845491701,0.5243275032285264,19.388199,,,
3461007831074422400,179.98482112108346,-36.012741561303024,0.7872181,0.29348735952603255,-6.47533961483378,0.030706012759253814,18.3226,5667.9136,-2.2007,4.6598
3461089744690165248,182.58549314299148,-38.117408154761634,0.7639313,-0.9690601325685194,-5.080357423631948,0.9946812067476586,19.346884,,,
3461144857713131776,182.60359921619525,-37.515691162408366,0.92757225,0.1061715205645698,-5.3351621802572335,0.3589064398671799,16.985943,5345.731,-0.591,4.618
3461321531191357952,181.84149543713428,-37.509296378787944,0.8472805,-0.09372815511313166,-5.0140610332914495,0.4247143142051077,19.284275,,,
3461333080359726848,182.4685755829363,-37.510868487629025,0.7263012,-0.5935306494899746,-5.250362960920092,0.5692114995580697,19.349363,,,
3461443714419884928,182.79159914834614,-36.96240636509824,0.8070469,-0.35659817883688544,-5.411468574674682,0.08222471023322928,19.840155,,,
3462167399229689344,181.28258488112957,-36.67945972026243,0.7426262,0.3141451261927596,-5.171041784722141,0.2602573374933356,18.346502,5671.0195,-0.9939,4.6983
3462181074405651072,181.7832488239433,-36.596906510628024,0.8150177,-0.721073139970292,-5.546367808507847,-0.6574030181842018,19.677492,,,
3462218045484172032,181.00981251961178,-36.57380111641702,1.0813274,-0.3318178176958241,-5.510551775433959,0.013897194759290576,15.888667,5724.08,-0.9917,4.1005
3462424650591982208,180.75122391578162,-36.314949955099706,0.672781,-0.5460579511705009,-5.600257029334097,-0.09889898940459904,18.675203,6003.8325,-2.9896,4.7144
3462444373080375040,180.6202273518528,-36.057279949452855,0.81949043,-0.929584866007302,-5.204128213154178,0.3324110115997887,17.363337,5640.158,-1.2849,4.6267
3462527283129873024,180.36777325792838,-35.44894747147731,0.8722954,-0.23242364858232878,-4.763791308244124,0.06406154140985075,19.846413,,,
3462559031528641024,180.75165846865715,-35.147387072582816,0.85735893,-0.45553174855879297,-5.209916455219238,0.023712731548462512,19.77685,,,
3464025848758846848,179.46660617290095,-35.78120522599619,0.8314228,-0.3387164565957091,-5.220356339341686,0.17269350368318492,18.573185,5654.134,-1.6087,4.7298
