source_id,ra,dec,bp_rp,pmra,pmdec,parallax,phot_g_mean_mag,teff_gspphot,mh_gspphot,logg_gspphot
4721737649081093376,46.22589942485873,-61.364333587960694,0.7707958,1.5398377081694217,-2.193090798467866,0.3484263868501677,19.784351,,,
4721875642085627008,43.90681181931814,-61.45853163713003,1.2967052,1.2245101764637947,-0.803942705465832,0.005261922736542014,15.879167,5595.375,-0.0512,3.6027
4723349842364367872,48.56685982640063,-60.38794409026131,0.9809532,1.0491479385463574,-0.9208775933663986,0.0627897140846149,18.59344,5138.5967,-1.9066,4.774
4725135453543621888,41.78482269691621,-60.77379317135368,1.0632248,2.892614951468526,-1.406773380911374,0.02178940213784357,15.556811,,,
4725334877465205376,42.31650439211816,-59.895395217872604,1.0921974,1.7409952178363715,-1.0534533760786426,-0.0036042914500487647,17.143024,,,
4726764891120569600,45.3096556237287,-58.79087645748186,0.6487541,1.6279889982762885,-2.8353660518782178,-0.06494197865428734,19.401545,,,
4726909584274585088,43.50119263021841,-58.722389778200586,1.088748,1.8397618894793888,-1.650912996504026,-0.012685569353154992,16.578634,5696.4683,-0.2347,4.0808
4726964491136604288,45.10676648270112,-58.53840711078593,1.2939873,1.1839870672207158,-1.3252235050785237,0.0068425927325656485,15.49267,,,
4727067978372696832,45.30464517360583,-57.78371988599557,0.62950134,1.3913295755743103,-2.2412199079108364,0.2831044981737509,19.360577,,,
4727075400076237952,44.89593851084756,-57.84787023290975,0.71481705,1.7130935902047186,-2.7496642354491136,0.030536332094162053,19.871876,,,
4727116528682777472,46.7742417387364,-58.42238165585619,0.7218342,1.956687586046502,-2.1556132000802464,0.1323586290026921,19.534338,,,
4727245961817160064,48.210955585311375,-57.775885339643466,0.83236885,1.7372442844044305,-1.7414315595923002,0.35720911482498174,19.870941,,,
4727299292427766784,48.46577184431251,-57.162458529486074,1.1073408,1.5973997865437355,-1.713522767698545,0.042892391999461946,16.56085,5553.4624,-0.3076,3.9679
4727467930023562496,45.219745290390925,-57.3277237314626,1.0916853,1.2613181369649258,-2.1116443240935645,0.053230098300305236,16.465754,5193.1084,-0.6793,4.1541
4727528570665107328,47.28907235062171,-56.98058161887773,0.96274567,1.52573507015673,-2.1146064862198437,-0.01541855821512447,17.903671,5249.899,-2.365,4.7662
4727540635230156544,46.989523763302444,-56.92470906014355,0.6473942,1.3894147435123458,-2.1453681926580694,-0.4143617984268926,19.937677,,,
4727557265343168384,47.750184207380734,-56.78619308831562,1.0915298,1.6930404707128486,-1.7758797344404733,0.06542759171129663,16.609768,5364.4985,-0.2008,3.6358
4727575716522668288,47.41552026015726,-56.5739773306688,1.2175674,1.6793870579745271,-1.290070895696437,-0.009489858467617738,16.235056,5190.059,-0.04,3.2535
4727623575341970304,46.929422287102106,-56.45838818391801,0.6717644,1.9155298802149003,-2.4054787596418787,-0.00021304459732915566,19.420122,,,
4727865643994807296,43.4714175846112,-57.69735303327659,1.4208193,1.7649166816088626,-1.5239830443268825,0.026358418522967785,14.543133,4949.5835,-0.1254,2.3139
4728233190116377472,45.201932534213704,-56.948372416386206,1.135848,1.6347294770759238,-0.7556125442501748,0.09340209801638058,16.45586,5293.1196,-0.3986,3.7431
4728330153298113920,44.97170352507894,-56.348494387406525,1.2333021,1.6427350714824163,-2.5128840848579497,0.04086735563853549,15.043416,4726.0503,-1.0033,1.8512
4728348978138866688,44.9717856514553,-56.188135645880735,0.9182224,1.8215363795079598,-2.323725715091606,0.18380899570880543,18.824936,5360.015,-1.6617,4.7599
4728655643099767680,45.15370504800805,-55.406217217491154,0.99578094,1.6427970443988453,-2.1609247430579988,0.11176258056534387,17.410866,5120.1523,-1.5342,4.7493
4730212173607238400,49.990770802784255,-57.662131987886106,1.2026606,1.5867524748177033,-1.6532432823201364,0.07228704411848977,15.971239,5697.6133,-0.1882,3.0271
4730258967275361536,49.574073098620815,-57.64036476176535,1.1872702,2.0008357532366707,-0.7043653187921316,-0.019077673953685582,16.251661,,,
4730317756787592192,49.837156202492906,-56.90450784742799,0.9784889,1.5406969793505783,-1.8741220249879968,-0.028686780003067486,18.39289,5047.9883,-1.5458,4.389
4730425818164588672,50.45503999244706,-56.528746707801325,1.0083275,1.4780565563365038,-1.8790760963282613,-0.20603833883838218,18.049952,5014.05,-1.5881,4.6941
4733301968784608512,48.73472964165297,-57.13623992307306,0.6625385,1.7161175273395388,-2.4119210744463526,0.011621150650730334,19.761763,,,
4733366535028578048,48.85487417227511,-56.597444936161665,1.1393709,1.583845135860491,-1.0324858548088691,0.018371959407227252,16.492561,5318.493,-0.9292,4.1738
4733369829267017984,48.786705200261984,-56.54955995408994,0.9861946,1.7393016153234198,-1.8521608765900432,0.10193768738788553,17.802925,5117.522,-2.0962,4.7709
4733391888219134720,49.13533544052988,-56.440098079785976,0.9300442,1.6460021004641354,-1.9017622241971872,-0.2777682713890523,18.572033,5257.392,-2.2603,4.7481
4733562243802063232,49.66682022572936,-55.24968050779709,1.026514,1.7438893100905357,-0.9716415462480423,-0.058558185245204564,17.60783,5055.5566,-2.0584,4.6053
4733640931899313664,47.24761473116453,-56.057037710109796,0.7385082,1.5997456930301872,-2.071463664757169,0.12027098726281676,19.52253,,,
4733649586257185536,47.54150277276615,-55.864288969089614,0.6727524,1.474814727081597,-2.195248112573388,0.0008426988310687132,19.739697,,,
4733682644621856000,48.18633956003982,-55.49548698899288,0.9274998,1.644017961540644,-1.8938389591649172,0.08819825228361619,18.326813,5258.1714,-2.0569,4.7646
4733688206603448192,47.64304589179684,-55.62255789198447,0.85183907,1.7833201774629175,-2.2318360567726945,0.018377846993027976,19.213678,,,
4733697861690086656,47.86142193748486,-55.41199980532341,0.9523144,1.6577043301924448,-2.0133176217749162,-0.011977464574982506,18.156713,5170.025,-1.4194,4.7358
4733702298392178816,47.76265975869388,-55.29952019145161,1.0498934,1.5465881171973976,-2.007454068349417,0.06264683230421861,15.667667,5829.639,-0.2202,3.0521
4733702981291191296,47.75973193102996,-55.25431200466847,0.68463135,1.6715768512964844,-1.9445409157811244,0.15296813844342172,19.57274,,,
4733725766095690624,48.80273268519718,-55.52590960426867,0.7068615,1.6848414595002024,-2.1886164558704064,0.18394424515816088,19.758308,,,
4733777095246273024,48.32478326965684,-55.39297429088579,0.7719574,1.4796409963874182,-2.3882703541687698,-0.6684403084348963,19.954037,,,
4733777340061946112,48.32801771625718,-55.36904765701095,0.96920395,1.5497137591540058,-2.0721660795996604,0.0037352374092401754,16.756563,5720.188,-0.6251,3.9487
4733778778873537280,48.58249544604945,-55.28850546938699,0.9700451,1.5146052738796152,-1.9554850196308777,-0.11432437675020256,18.20953,5146.6143,-1.5702,4.7527
4733781428870810880,48.22900966130144,-55.31077847913567,1.0276756,1.7383630752145693,-1.9555424496082225,0.06834068801210229,17.052748,5049.349,-1.4985,4.3218
4733801937337481600,48.095101544157984,-54.96145748754015,0.67267036,1.7767062903252535,-2.3233858188166847,-0.15472869697241068,19.472446,,,
4733812215196520576,48.787397437414185,-55.01909167831601,1.0919523,1.5626474923505627,-1.9324754987823116,0.07775061999364892,16.492195,5187.689,-0.5896,4.1568
4733831387930561792,48.728062140980725,-54.752061573998034,1.1311464,1.5731042812010227,-1.9675749075203715,0.02640373141209998,16.175434,5860.518,-0.0676,3.5757
4733840935640702592,48.79418388619186,-54.542813391675516,0.8320885,1.7718781948608606,-1.5591890991666624,-0.03420796952541737,19.630611,,,
4733853034562778240,50.81202990502701,-55.64322063765889,0.89243317,1.8972342509351685,-1.8237782889111305,0.14009080275850513,18.527885,5268.6196,-3.5818,4.7773
4733869664677554688,50.38175882683158,-55.48006024766283,1.2815142,1.5501329683184748,-1.7722541530076439,0.056412440935215025,15.568579,5240.86,-0.1606,3.1834
4733873856566014336,50.74512424486826,-55.39191972861128,1.1206512,1.5713504345975786,-1.8233585063998163,-0.049227482480374354,16.444902,,,
4733899385851332224,51.02296648738111,-55.22478399007478,1.1798191,1.6870137702953056,-1.831348970012766,0.06527297204674369,15.38729,5506.0776,-0.0258,3.4965
4733940235283632640,49.89144996184457,-55.077027834016725,0.7751522,1.8012437503498486,-2.1003640842173334,0.06170216915177196,18.951717,5731.891,-2.1256,4.7372
4733954322776440192,50.839453179194855,-54.956814112908255,0.96951103,1.592522426399011,-1.7069390033290395,-0.04438863168988878,17.94141,5126.0415,-1.4967,4.7544
4733975527031561600,50.35897218048055,-54.67172011335247,0.99017715,1.8046172387086346,-0.5521686986762131,0.3599809859491968,18.37772,5053.503,-1.2075,4.7635
4734022423777711104,52.04793764223743,-54.67250473888884,0.9706421,1.8246557816713225,-1.9015646086837354,0.05855315465620364,17.983255,5085.9966,-1.6396,4.6987
4734064278235698816,51.1137898529719,-54.46692168289627,1.2750616,1.7142430476924797,-0.6115848964345211,0.00012840376854590316,15.605924,5327.052,-0.1292,2.8764
4734120937444377984,51.48333635980523,-53.789846018822665,1.1140709,1.6260314519589791,-1.459734573758161,0.0404105751561232,16.746166,5659.4004,-0.1478,4.3627
4734129286860503936,49.779363558510255,-54.99589457586311,1.1472063,1.439864251940965,-0.6276714918558117,0.015212077069884767,16.451475,5528.5034,-0.7835,4.1222
4734139487406388224,50.13554504278768,-54.71843643099784,0.9566498,1.6895666519437038,-1.8357030469240014,-0.08547814040478202,18.017317,5195.9316,-1.8041,4.7671
4734141175329992576,49.821666721170516,-54.78125351201834,1.3719034,1.603691929605421,-1.8628407872675647,-0.0010400110989128887,14.507748,,,
4734149348651325184,49.58393710647348,-54.68210097438954,0.7852764,1.5572965453604275,-1.579783464310752,-0.10120755021595106,19.956398,,,
4734153716634508928,49.497706554663075,-54.5671689954764,1.1038971,1.562701504033276,-1.9034557213308723,0.01998521625542166,16.54356,5675.156,-0.5076,3.9598
4734215491148211200,49.43514600311132,-54.17204238341855,0.8338318,1.7254207997758668,-1.7731149400619217,0.04587638927592893,19.41926,,,
4734256791553917952,49.22024949301087,-53.91841061147649,0.97499466,1.5778445536453891,-2.041060314423763,0.07056755992490739,18.457989,5111.3677,-1.8552,4.7598
4734268061548205952,49.6231022639244,-53.59764746124738,0.700428,1.7365391945640314,-1.9970381899417817,-0.0971179044644251,19.867695,,,
4734311114300012288,51.03805233137312,-53.653566376581566,0.7088661,1.9848026239679253,-2.1853959632874673,0.20164713397358366,19.518158,,,
4734425639602575104,47.121451304548245,-55.42383647472141,0.78292465,1.598380905230056,-1.7757151372180386,0.14470812031526054,19.464863,,,
4734426631740332288,47.14757624746166,-55.3215843954886,0.7575779,1.676673679647383,-1.9075751794226523,-0.2548547766164132,19.73839,,,
4734551872986163456,47.837796948320886,-54.95523527013259,0.9568901,1.5898994023610817,-2.1903460465523947,0.15223237746881207,18.577417,5284.2354,-2.4529,4.7857
4734553316095184512,47.95438826047001,-54.92049746937888,0.84848404,1.6823174690723286,-2.158151370889513,-0.037252193961732606,19.383326,,,
4734591799002816256,48.337053987349805,-54.49337735711363,0.94960594,1.5374974508792776,-1.7588275908145987,0.06955874057179315,18.567228,5171.4272,-1.425,4.7744
4735093657341634304,48.90773865223224,-53.11026198037352,0.7072296,2.5739222835355218,-1.787035466686734,0.13403864373124014,19.028812,,,
4735104240141045120,48.66084716922317,-53.12746853730735,0.770277,1.9687028440265046,-0.8419843338403954,0.12817730576990416,19.393274,,,
4735119839461427840,49.570903660045154,-53.305270169697266,0.7985687,1.5309160934468824,-1.5439916259309743,-0.08382902645002241,19.88162,,,
4735183581072605696,49.080814682416005,-53.12669340882671,0.69330406,1.8107303783578004,-1.5121759802422403,0.1783268247433126,19.973906,,,
4735199111674370944,49.32770168133796,-52.74232771278994,0.99165344,1.5375023096126164,-1.7522443858110157,-0.022474187422104323,17.797834,5051.5254,-1.1864,4.7125
4735242297569370112,49.09475430398736,-52.36884679438849,1.0154018,2.0936647510839514,-1.1427813649406573,0.028281969045349034,17.870295,5126.6973,-2.1283,4.7854
4735319542557352832,48.0307398323014,-52.679354678741376,1.0297337,2.2934491179321523,-0.9865264666931355,0.04890321230487066,16.654947,,,
4735396160477382400,48.624425607611236,-52.643094249778116,0.9544029,2.7324316151650865,-1.8132893528893683,-0.01753067037260999,17.516657,5282.5415,-2.2339,4.74
4735568818162915968,52.39239550079556,-53.6834491573814,0.8373356,2.555270422748862,-1.7934360874366497,-0.09984281987837215,18.761805,5498.445,-1.7237,4.7471
4735839847779005824,50.94487671067326,-53.20006735751023,0.7091656,1.981491689607874,-2.188260585249552,-0.26778055501498327,19.693247,,,
4735850361859221248,51.33636125870201,-52.901254898048684,0.97257996,2.447277866124957,-1.7990941047702806,0.05217556390908904,18.373705,5182.454,-1.7998,4.7378
4735852805696578944,51.76118123887809,-53.115228774380526,1.0989647,2.458396105598313,-1.5536419808967912,0.06689630759828426,17.007011,5157.9624,-0.4699,4.3879
4736670631893647360,50.607387628728866,-52.49972790583585,0.9077358,2.067390602321091,-2.4039351899763806,-0.3501085079999415,19.134682,,,
4736681695728686464,50.30591335085189,-52.38601451765674,0.6952534,1.3998693604045052,-1.7415051440692355,0.41861345303651626,19.911282,,,
4736687365086272128,50.328252953659685,-52.38931065878441,0.9956455,1.6207057562356908,-1.5666888845661702,0.05492969281282724,18.131084,5072.303,-1.4829,4.7654
4736729868082280576,50.76612836658931,-51.73057641197964,0.7150879,1.8843940399668817,-2.1312754623252395,-0.15795294815662986,19.817528,,,
4736731036313404672,50.663146125654684,-51.691317992700995,1.0925388,1.3205159578638215,-0.9462774828980847,-0.07456819397777725,17.402584,,,
4736740386458221952,50.08690776653382,-52.175683948060914,1.0449066,1.6382807815206926,-1.6323529737254006,0.041394293822216086,17.264397,5142.875,-1.1324,4.7078
4736807589810586368,50.98701865467464,-51.813638032905274,0.81453705,1.6415086829589804,-1.5324148138061733,0.30959645474548037,19.618057,,,
4736868681425300480,51.4023006109001,-51.030547698276315,0.76304626,1.598559114559531,-1.9589942486793703,-0.3958255442628873,19.562105,,,
4736928089412514688,50.84386519410817,-50.910369445373654,0.8371811,2.279133943778675,-2.8503372682601285,0.11031360578157533,18.821157,5467.1924,-2.1291,4.7351
4737069380952955392,49.17969028629979,-50.864007162649855,0.9957695,1.448683651539251,-1.5640873204073062,0.1320140785755363,17.88709,5085.715,-1.5428,4.773
4737130571351121280,50.820018408220136,-50.47802386628064,0.7635708,2.2020509128441907,-3.181986038679124,-0.09652201399530227,19.100323,,,
4737569207771159040,51.33889542504991,-49.56327108301077,0.8032284,2.9451905875253335,-1.390569641566393,-0.17963369455420525,18.960817,5619.3984,-1.2754,4.7264
4737634285115734656,50.40459371781076,-49.31192510056027,0.84046555,1.8366034317023856,-1.9320830376945297,0.08420186580459138,19.777014,,,
4737638099046726528,50.79226477231318,-49.23544291603743,0.9967594,1.9720844935275001,-1.0462946854458204,-0.0658262490414105,18.007135,5146.3687,-3.0906,4.7739
4737746813258623104,51.21973906283979,-48.68988484184233,0.8371868,2.401017058596859,-1.3981678067718377,-0.014425443453824946,19.972504,,,
4747402797390253824,47.44614693528639,-52.085331195132134,0.76543045,1.7565894280943235,-2.5861677309282998,0.3614584646833673,19.207676,,,
4747501615997013760,47.72157256105772,-51.81334854516711,1.019928,1.9292216296914029,-2.412449940241295,0.07437867651699792,17.079367,,,
4747508071331371008,47.777823808135494,-51.7264475906888,0.7660141,3.744206945371229,-0.8158925061709696,0.41399501611312883,18.741646,5886.4067,-1.0071,4.6812
4747548173442605440,48.144823363749275,-51.19415591833731,0.9548626,1.8093962923718714,-2.6107294821059863,0.013711361479686459,18.017645,5164.975,-1.8248,4.7577
4747563188648243072,48.114084096853425,-51.037112338623984,1.0917053,3.6022035444381615,-0.9544969217716641,0.045977769616354774,15.414402,5688.081,-0.2788,3.5384
4749072298420588032,48.42253897516484,-50.82312036585718,0.87083244,2.051332480813074,-2.8753447831290653,-0.09173962202371994,19.157389,,,
4749090238500337664,49.06992736856293,-50.60145637956163,1.0901394,2.113302807274831,-1.0906249068664244,0.04629698118994472,15.753784,5709.1133,-0.1329,3.6415
4749106623799344256,48.51120760275652,-50.37693983757663,0.9152889,3.410408033054753,-1.0552625931662845,0.16187040122891416,18.288343,5303.1167,-1.8422,4.7492
4749125796533282944,48.21878954610088,-50.5846815619583,0.7577896,3.314221800594302,-0.5191112049153155,-0.04853992584073306,19.459808,,,
4749304402749535104,49.40804966934381,-49.31727820018807,1.1434078,2.7550828795771354,-0.9098637794822668,0.05292800532710838,15.487419,4930.978,-1.2411,2.4032
4749620993378921728,50.24689337869829,-49.32513485809988,1.233532,2.5188317571972005,-0.6381587504767031,0.003194487882906244,15.289885,5759.87,-0.0701,2.4334
4749663217201124864,50.126197173976756,-48.99509391260126,0.68886757,2.5737634025746328,-1.00130066190164,0.04743655307785684,19.393686,,,
4749677648291445760,50.36330616281924,-48.63206959588542,0.9868679,2.1877117809386553,-0.9081435571299712,-0.015953207781920685,17.921608,5084.598,-1.8132,4.6688
4749858071277631872,50.73493559079946,-47.95688332513436,0.6744747,2.934735584122299,-1.1851887527148641,0.136132348226348,19.473904,,,
4749879550410130560,50.35584077189384,-47.69395308996045,1.1494741,1.8107763223466846,-2.2226269485215866,0.0557402624799891,15.923735,4852.745,-1.0512,2.375
4833511046222289792,53.010645941930306,-49.31240005009181,0.87882423,2.52182121769762,-1.2608733534392809,0.10499729210196625,18.79079,5292.4834,-1.8522,4.7874
4833586057827690240,52.81187466660571,-48.80802681524174,1.2752018,1.9729053051076706,-1.13253649023829,0.05007333677077432,15.254831,5278.1357,-0.1167,3.0845
4833709233193498752,53.694748530019716,-48.21990505144313,0.75008965,2.003919919108724,-1.340457731492053,-0.3360390097733129,19.866644,,,
4833728650741800832,53.55518609485489,-47.95039977765305,1.079443,1.982673581708545,-1.325989682026659,0.04494666003169325,16.812,5110.475,-0.5817,4.359
4833918415280833024,52.93998070306836,-47.847490536864946,0.8677082,2.183566719127015,-1.5501454653128564,0.5881199073691759,19.945148,,,
4834004937398258432,52.18559692042553,-47.29224354424572,1.1521854,1.1360171837011734,-1.1436050626779048,0.06281145293647164,16.8516,,,
4834025652023800320,53.10941689229938,-47.05624928772128,0.98327255,1.1642841311356664,-0.9952034674202799,0.19013719424430744,18.612978,5055.232,-1.2044,4.7492
4834028370739713664,53.08501654754724,-46.96025450562521,1.0564327,2.4783594421964077,-1.117324870782188,0.0761540896957387,16.098042,5218.678,-0.3779,3.5636
4834040873388011776,52.662736002252394,-46.88802179148579,0.6383896,2.4912623156917904,-1.1210657176023844,-0.42858660071862775,19.890024,,,
4834041358720839296,52.569735875380964,-46.907385801625765,0.7073288,2.844758275328938,-0.883496551158322,0.2640422331492007,19.148748,,,
4834337913326035712,53.6113063654415,-47.150505774426804,0.82052994,2.5865108677752895,-1.243723591246026,0.11675074865634567,19.36752,,,
4834399382898506112,53.85541598774844,-46.38988751806727,0.63121605,2.7952737512058667,-1.0059896314982166,-0.13414969106067856,19.179773,,,
4834486725353037312,54.33106924750972,-46.24609236084933,0.84736633,2.3651989871300194,-1.3520055952442378,0.2983866803787934,19.77081,,,
4834551871417071360,53.70047592114449,-45.876925120976345,0.7176933,2.7348981153068843,-1.1388703721020716,-0.049989174196328166,19.156397,,,
4834561187202423424,53.918678320553155,-45.635182060862604,0.98124313,2.740194127304198,-1.2593884988533492,0.030778009142939183,17.100338,,,
4845908658300865408,51.73601261823525,-47.7162684290881,0.97688484,1.7131589710142874,-0.8323106506951397,-0.06712286795663394,17.934248,5107.1655,-1.6612,4.6797
4846022702568774144,52.04453898229672,-46.982992508868314,0.88776207,3.6353231855216794,-0.6063266341931548,0.042788868278541115,18.34197,5384.917,-1.1253,4.6923
4846038576767876352,51.848235086638134,-46.890141170486395,0.8654499,2.3409876301016026,-1.2529812189262248,-0.14440204133723325,19.133009,,,
4846746657959907328,51.891296952900205,-45.22172049105092,0.7556839,1.5138789853465915,-1.5111409187561553,-0.23387745803340534,19.827415,,,
