source_id,ra,dec,bp_rp,pmra,pmdec,parallax,phot_g_mean_mag,teff_gspphot,mh_gspphot,logg_gspphot
4903607150172004352,9.882412625372645,-60.61317460883847,0.9953861,0.17774640335485836,-1.4281262136743464,-0.026025226645234257,16.878365,5333.826,-1.8394,4.272
4903852650503340416,12.439985463692658,-59.19410725396924,0.8404083,0.4067359066390175,-1.3123519742252436,0.2218322060383405,19.765491,,,
4905359423813846528,4.885765297381156,-60.36831859151031,0.84921646,-0.1743853099865048,-1.8980156508783275,0.787329622033794,19.651365,,,
4905534868933407104,7.807444549784387,-59.21594163781062,1.1781836,0.17850999486517544,-1.3584770323764221,-0.004300744067954206,16.040382,6160.3296,-0.2495,3.5622
4905609429565681024,1.9370696575004196,-61.043003462217754,0.5942173,-0.23289518398949224,-1.9466881049476505,0.25739278351413525,19.486324,,,
4905669009352040448,2.2598182169523016,-60.62642322816446,1.0481033,-0.0018147756252130387,-1.536464523191961,-0.01066113016672692,16.948488,5760.237,-0.8767,3.8641
4905766895950847360,2.8466515974014994,-60.56115103432993,0.671896,0.010831895080594733,-1.7388767010837645,-0.09151673204718343,19.966686,,,
4905876645250883840,1.829644984385293,-60.4429551628082,0.96945,-0.30467102492415105,-1.5813390875063624,0.09337499566985681,17.661188,5174.7188,-2.6815,4.7868
4905955324756090368,1.2120087398346402,-60.08667680321475,0.62530327,-0.3453183224873072,-2.1345232747748764,-0.17610324674915778,19.713184,,,
4906071151434389760,2.9785152090937896,-59.426856741213186,0.967535,0.09862923119935303,-1.541449546254146,0.05069473989525822,18.059988,5176.0312,-2.5463,4.7906
4906171073848842752,6.195887663402707,-59.60568022512405,1.0208149,0.19968295546153103,-1.352647758157896,-0.17406576059833012,17.589197,,,
4906204845176613888,4.66347874311953,-59.5894520460286,0.7606697,0.0060485547843557586,-2.217570603723039,0.0951118975655372,19.666395,,,
4906228106718717952,6.077611369040149,-59.31010018944701,0.820652,-0.09755491791165469,-1.7135820526155614,0.07532037932092184,19.926262,,,
4906240136922406272,5.774580527444523,-59.18121147847921,0.90267944,0.3682272357556066,-1.098867979595394,0.20522872855899962,19.809843,,,
4906315934505919488,8.057812476054913,-58.75671557031185,1.2714262,0.14112454504598698,-1.3322477333126215,0.02741127306070558,15.510704,5941.8276,-0.0795,3.5226
4906429317346803584,5.769039277307828,-59.06846306916755,0.78549194,0.18297371136954899,-1.4840132061143727,0.6445147225937669,19.901655,,,
