source_id,ra,dec,bp_rp,pmra,pmdec,parallax,phot_g_mean_mag,teff_gspphot,mh_gspphot,logg_gspphot,M,ra_wrapped
792254855740779264,179.47938000736852,52.736590673850955,0.6810436,-7.979784801168857,-7.705268890803769,0.01817319376638597,17.977987,6096.3975,-2.357,4.6849,-0.7248564248204286,279.4793800073685
840073411003209216,175.34026663177406,52.36282342286223,0.98673344,-7.6097857670043325,-8.155820419334011,0.12225173828833118,15.134801,5678.2847,-1.3161,2.5577,0.5710761261514321,275.34026663177406
840190131034379648,175.5568199194453,53.17757063572679,0.9038334,-7.419687546336497,-7.761831485679966,0.17352077729896728,16.224886,5673.0625,-1.5703,4.1771,2.4216433628731338,275.5568199194453
840218580897655424,173.57094273145975,52.47344931939096,0.69574356,-7.777581582359831,-8.486258145387158,0.05771442441188181,17.9254,6074.285,-0.8689,4.5946,1.7318216241796556,273.57094273145975
840270154864882688,174.12957080973712,52.9783651407881,0.6943283,-7.659686814233847,-8.324507612648489,0.23332940403289154,17.938978,6063.387,-2.1972,4.5771,4.778825554066227,274.1295708097371
840338805622118784,174.46792670678298,53.42431833625935,0.62648773,-7.621882547419747,-7.994294325722931,0.06624172270020949,17.74026,6264.7173,-1.9696,4.5464,1.8459172620511914,274.467926706783
840404050469298944,175.6753077049535,53.64480300809704,0.58833313,-7.837657394385494,-8.283401711224764,0.08240388113851878,18.965075,6377.3086,-1.1155,4.5893,3.5448128742082297,275.6753077049535
840406185068974208,176.05922712563472,53.69956505208173,0.9190159,-7.728056476725693,-7.946688535727641,0.11778335360820322,16.83693,5331.6216,-1.8547,4.3281,2.192348899735176,276.0592271256347
840408654674424448,176.18188768012874,53.78172082802111,0.708704,-7.619387109091316,-7.929029113925289,0.09053414539644677,17.873665,6015.511,-1.862,4.5682,2.6577268879202283,276.18188768012874
840450096814636032,175.62098172081588,53.691791124398314,0.8685398,-7.80589784824968,-7.979452095765701,0.12147753763061292,17.216751,5401.165,-2.7636,4.3841,2.6392309992121756,275.62098172081585
840580251503671424,176.59254858666716,53.67447967798039,0.7389221,-7.631815245478064,-7.95309696965092,0.2560924705361686,17.821815,5817.542,-2.3439,4.5943,4.8637995397874825,276.59254858666714
840727860939569152,178.736831474098,54.54685964320783,1.0020342,-7.8183478436520355,-7.482659167441501,0.1179674928383887,15.138191,6090.1924,-0.6637,3.5255,0.497002970443468,278.73683147409804
840751809677187968,179.29379057083815,54.72274869026689,0.5809612,-8.001247498869091,-7.32312991230061,0.19972838558399483,18.834822,6499.5513,-0.3864,4.4694,5.337020659014755,279.29379057083815
840759055286431872,179.74263744007467,54.88787021439699,0.7434902,-7.759837796323547,-7.406502527487728,0.13301523506338545,17.91903,5954.55,-2.4974,4.7208,3.5385361671801814,279.74263744007465
840806579100164992,177.26300449919614,54.12894183405507,0.8846302,-7.702876251725483,-7.739673708580781,0.12374825365518566,16.954582,6009.135,-1.218,4.4793,2.4172776086151018,277.26300449919614
840815821869730816,177.81695096815565,54.36184259080856,0.58805466,-7.800087659177605,-7.552303560024501,0.08911266465406346,18.530079,6372.43,-2.3416,4.5924,3.279776038792411,277.81695096815565
840818192691653504,178.05926258742636,54.483778791573265,0.96510506,-7.740199326151916,-7.587294477595702,0.11866387440441734,15.607133,5998.482,-1.0616,3.5904,0.9787255319501185,278.05926258742636
840821108973672448,177.47558087760063,54.309592406463395,0.65351295,-7.799754365334129,-7.659749504038576,0.11564377850610254,18.026857,6142.391,-1.8465,4.5916,3.342468742213379,277.47558087760063
840862615538109184,176.75914458852168,54.37185255511742,0.6209278,-7.617435230024615,-7.7142413102720235,0.13453787649385326,18.990705,6264.5107,-2.4359,4.6862,4.634928333236891,276.7591445885217
840908073471397120,178.18979083190098,54.4537691418248,0.59116745,-7.74917347230946,-7.68196282111114,0.2671577558688002,18.560047,6461.463,-1.6198,4.5873,5.693886083280876,278.18979083190095
840909791458321664,178.35855900531206,54.49183401544449,0.5905647,-7.837406109146942,-7.681765311196505,0.25688631295333564,18.294376,6464.9263,-0.3803,4.4703,5.343081200438386,278.35855900531203
840910650451797376,178.51689953907322,54.58647670273864,0.6665039,-7.872965171800513,-7.584468829043246,0.21246444509892,18.132254,6186.0757,-1.4259,4.4925,4.768684963740238,278.5168995390732
841366432381403776,173.71876570237617,54.0929418249301,0.6016998,-7.580974229469041,-7.805345002480399,0.1993564844852978,18.685215,6292.0254,-1.0541,4.6128,5.183366829146141,273.7187657023762
1573303660769726464,180.0212346455841,55.017034487437435,0.6834507,-7.840151649716727,-7.266284500102007,0.2799102850890754,18.01448,6081.5825,-3.7083,4.6713,5.249574873707868,280.02123464558406
1573364511867079040,181.16344477497438,55.20602278896718,0.68509865,-7.896441565868692,-7.398668621560335,0.0334198709760799,18.897,6092.242,-2.1909,4.707,1.517023203541795,281.1634447749744
