source_id,ra,dec,bp_rp,pmra,pmdec,parallax,phot_g_mean_mag,teff_gspphot,mh_gspphot,logg_gspphot
1233763268838019328,213.12515508646678,18.205182484446844,1.061552,-22.582535166861945,0.3359523184440538,0.5756597056265131,19.609432,,,
1245526260844756224,211.65368119279483,18.78509502665383,0.88978004,-23.3619151162064,0.803301988754651,0.44803458072589597,18.320047,5285.2334,-0.7805,4.7046
1246021178516363008,212.72638114063201,19.27315914502472,0.75556946,-22.78857166630689,1.5119975531560288,0.5322310709984686,17.385706,,,
1246150955247763456,211.82574138599014,19.587626323785088,1.0550423,-23.041848111576005,0.9347750925028088,0.8006468938423477,18.998857,5033.482,-1.2515,4.7724
1246163011220174080,211.45534245889567,19.321007470953187,0.982687,-23.2365796329134,0.33172433967686216,0.1730631829526024,18.30438,5029.5044,-1.6026,4.7683
1246624256348314240,210.26306881099728,19.673452985414535,0.8324795,-22.905006162547796,0.16843228625926673,0.2688783578125205,17.956676,5487.0767,-0.9705,4.6731
1246806775278111104,209.65341699192334,19.74917635716673,1.2920322,-23.550706694883004,-0.033079598248587735,-0.36381480933927035,19.820076,,,
1246974970493158912,211.17279110376836,19.93561490181702,0.7215824,-23.154967462834996,0.1766628648900727,0.18967381325801497,17.083357,5922.919,-1.8178,4.591
1250192759991378944,208.04434354623277,21.10392763072721,1.0441799,-23.40696085239466,-0.3529425574256035,0.4904436984095792,19.29973,,,
1250216257756715904,208.6074041029683,21.28244622919075,0.94852257,-23.411406572095608,0.3060407824860735,0.10173534104885754,18.785343,5199.7896,-1.4615,4.7338
1250269446631845120,207.7140202886921,21.477704181242295,0.77710533,-22.70392541855462,-0.15323033151629062,0.4421213229764155,17.431309,5812.852,-1.1448,4.6327
1250327759403575552,209.7117715597995,21.127589673116457,1.0727177,-22.366879938246566,0.11938292734433407,0.037919819294485485,19.227312,,,
1443854583419134848,205.3950164135034,23.760459608805668,1.3517551,-21.98048765282863,-1.2521249967604562,0.18555454224379997,19.918205,,,
