source_id,ra,dec,bp_rp,pmra,pmdec,parallax,phot_g_mean_mag,teff_gspphot,mh_gspphot,logg_gspphot,M,ra_wrapped
694221127698059904,141.66135230524836,26.84162098511882,0.91513824,-4.420201328286686,-13.17251334859268,0.2568557372829464,16.598732,5484.345,-2.6236,4.7165,3.647178348775281,241.66135230524836
694250367835202304,141.9916510569786,27.00825122425913,0.68725777,-4.462707415563861,-12.969949943696802,0.47810723562420876,18.408567,6141.083,-2.7684,4.6821,6.806194010149685,241.9916510569786
694255727954421376,141.95563736382206,27.183631251314964,0.62047005,-4.5258183119757724,-13.201815707599927,0.052532919292509916,17.78387,6365.738,-1.4592,4.58,1.3860283746902038,241.95563736382206
694256243350495232,142.03370653505502,27.169635492703662,0.64284706,-4.341080344548354,-12.875442991022974,0.4372669656160739,18.326109,6304.078,-2.8082,4.635,6.529842276313335,242.03370653505502
694256312069972992,142.0169662719632,27.175971795369346,0.805521,-4.590392643249638,-13.05817708580548,0.005376139961099164,17.442669,5694.3174,-2.4465,4.6642,-3.904978252664275,242.0169662719632
694411691103568256,141.56848250540614,26.967785262335106,0.65229225,-4.453756636296978,-13.09569407353086,0.14924023454897659,17.811756,6282.444,-2.1368,4.6476,3.681185748609881,241.56848250540614
694440995663781632,141.69500122336663,27.176998543910845,0.73301125,-4.385440593350586,-12.917670595234714,0.15755235256973743,18.916481,5950.4717,-1.4085,4.707,4.903605480257157,241.69500122336663
694539539393657216,142.03618008777818,27.298374812864104,0.65343094,-4.240710105982787,-12.996947904541361,0.32701396957920426,18.802885,6128.874,-2.2544,4.701,6.375716583087705,242.03618008777818
694564351421312896,141.89884457690306,27.68610554155262,0.5918579,-4.306659765160795,-13.231731865795343,0.49747446132528594,18.565615,6360.5435,-2.9162,4.5935,7.049468652457826,241.89884457690306
694603482866657024,142.4773489832463,28.082029651769254,0.5905647,-4.526358431394095,-13.05064782093786,0.029142121417023034,18.290228,6295.95,-2.8485,4.6365,0.6128337064865157,242.4773489832463
694619425785164544,141.91121007510938,27.876046938762272,0.6993866,-4.544771600666558,-12.96131846547249,0.11607492891781572,17.679243,6039.226,-2.2626,4.6447,3.0029352196896433,241.91121007510938
695285008276950016,140.98425017662663,27.80107349230315,0.677578,-4.529537164946718,-13.160229858741594,0.18179971612531265,18.594164,6259.547,-2.2278,4.6795,4.892129898398066,240.98425017662663
696138061798355840,143.17621832379965,28.684161533655722,1.0275574,-4.7745470894413025,-13.085550490955663,0.0838488450653269,14.55181,6096.4946,-0.5199,3.0541,-0.8307043103746974,243.17621832379965
696209079081217024,142.91409815284138,29.043966351932028,0.6464901,-4.6547442724099986,-12.874906712884608,0.19457232451385195,17.870104,6257.7256,-1.5907,4.6132,4.315509172821027,242.91409815284138
696228217455527424,142.73953471314996,29.28264976265685,0.6474209,-4.5636577120444395,-13.37451702518546,0.28712627550173825,18.948812,6152.6,-2.2536,4.6998,6.239177172115113,242.73953471314996
696304358635241600,142.97876513206413,29.136263306577547,0.5848942,-4.627603846910668,-13.008027110872154,0.17730496827245826,17.982645,6467.83,-2.4488,4.5796,4.226249560597292,242.97876513206413
696323741824302208,142.93112080541437,29.39179091073194,0.82011414,-4.586657062609305,-13.141369828626555,0.1776535192534889,17.43683,5625.247,-2.1059,4.6766,3.684699596284398,242.93112080541437
696336931667419648,143.55292589437389,29.477475119173466,0.71619797,-4.6851640462531225,-12.985636166544849,0.29793913089701163,17.609781,6023.522,-1.5944,4.5816,4.980418998128059,243.55292589437389
696354012753818112,143.33950634103763,29.62033573137443,0.66591644,-4.62854097574945,-13.257846900316142,0.28856107573989087,17.728222,6166.4775,-2.0976,4.6955,5.029410635007418,243.33950634103763
696355107969096320,143.30458389943465,29.655269939280295,0.6009979,-4.708968807636723,-12.994099883221912,0.0413422987543146,17.89725,6415.792,-2.4485,4.537,0.9792223269153801,243.30458389943465
696771273120315776,144.22206289120723,30.384838195951684,0.5862255,-4.4680030676233375,-12.884470337659371,0.18447997210106445,18.682772,6366.444,-1.9183,4.5948,5.012517804100284,244.22206289120723
696776087779983744,144.08761401914603,30.310268943112092,0.63258934,-4.8505059071887064,-13.026980928169895,0.2419547068741977,17.816576,6286.1694,-2.7182,4.6326,4.735246379475502,244.08761401914603
696808656515764608,145.00787389774553,30.467896540517305,0.67191696,-4.654451656663598,-12.926197666648381,0.07250081590567653,18.987453,6157.8477,-2.2385,4.6948,3.2891679308820674,245.00787389774553
697076117015663104,142.78780868967522,29.461052992755146,0.8645077,-4.389968873693071,-13.08632127828541,0.10200920563610497,17.085337,5551.484,-2.4348,4.6841,2.1285335134296233,242.78780868967522
697104562582070272,142.70430536803244,29.85264604869338,0.63456535,-4.85068205288603,-12.930988414932624,0.1548988874485473,18.54682,6292.8955,-2.8338,4.6815,4.49706117927858,242.70430536803244
697117584923424512,143.28378191186718,29.894320255150262,0.6415348,-4.5741696837533885,-13.275744219473179,0.39328234394342604,18.746294,6279.554,-1.8282,4.6614,6.719816269545568,243.28378191186718
793802010337416192,145.25794857372296,32.018686597219336,0.61968803,-4.970399587222861,-13.052480288201124,0.18374072531028038,17.862085,6342.586,-2.0218,4.5065,4.183112474433987,245.25794857372296
794032701620951168,145.6019306944464,33.227261372817054,0.5798359,-4.841481886744114,-12.803694693574325,0.4573048315184145,18.39774,6372.5874,-0.9297,4.5856,6.698768359471984,245.6019306944464
