source_id,ra,dec,bp_rp,pmra,pmdec,parallax,phot_g_mean_mag,teff_gspphot,mh_gspphot,logg_gspphot
1287998539600653696,219.44152477552717,35.18334260038536,0.8414631,-8.713259359213156,-7.304556554738496,-0.15318843874555596,19.7507,,,
1294028497589083136,219.52944566280436,35.52514543402759,0.7692566,-8.195391816010838,-7.1036187753432785,0.7833019849129057,19.532978,,,
1294149168990561792,221.00896288539215,36.65751240490183,0.9180584,-7.750083624254709,-6.264958604114009,0.022168759417539652,18.61031,5362.1665,-0.5343,4.6744
1294163325202273792,220.74586351552358,36.42475147589207,0.69101524,-8.357882567473034,-6.814115884456459,0.4616229330935663,18.908346,5945.1494,-1.3536,4.6986
1294533693118154880,221.57807873187554,37.003018525624455,0.6155758,-7.424554701877353,-5.651754585536752,-0.30227143380253646,19.198446,,,
1294563895328186624,221.6229110290023,37.225565326276964,0.6586647,-6.949584410609272,-5.864214635038093,0.11974155978260692,17.963226,6301.1025,-1.9149,4.5578
1294613059817577984,221.59038981707505,37.40863378094404,0.64307976,-8.250602439049036,-5.635007159884719,0.27455660921684955,18.822952,6212.014,-1.0211,4.6253
1294619283226520320,221.62187389729394,37.46519185970643,0.65992546,-9.056258136074943,-6.6221873585605096,0.40013446184130386,18.593098,6069.7485,-2.497,4.7049
1294675491462289024,222.14731533692364,37.703368886731674,0.6748085,-9.010991940706523,-6.697721710559712,-0.06399048993735217,19.209045,,,
1294679928164894720,222.59281744972418,37.61584459230877,0.71414375,-7.158493628637071,-5.353675647158212,0.27544067594862354,18.014122,5933.757,-1.4908,4.6239
1296179107973194752,224.045476546187,39.00262797897777,0.7229881,-6.986321878166573,-4.825044482798073,0.11334789811059552,19.654488,,,
1296197700888086400,222.8355765448803,38.12527831190297,0.9884739,-8.153084176680228,-5.908547805659623,0.12464749341072313,16.886845,5116.4883,-0.8396,4.5558
1296217732615573632,222.71335752265833,38.395626489314346,0.9590969,-6.525023645042519,-5.156019468363031,0.11071733419392421,17.475822,5214.855,-0.878,4.7141
1445370500716562816,205.93540184980495,26.43954858039764,0.80724144,-9.275605899888657,-9.4502064626159,0.3979213849921921,18.724607,5689.924,-2.6522,4.7355
1445414171943499392,204.9280483710502,25.763783816552994,0.83691406,-8.856283234606396,-10.522766126591751,0.18203528095687022,17.895168,5518.879,-1.1549,4.6944
1445425338859041536,205.1978936333184,26.02683251106082,0.706583,-8.958415768299268,-9.781618973199265,-0.510086374722391,18.987352,5946.6313,-0.9557,4.668
1445570062076787584,205.5434535429728,26.573945174944136,0.80410004,-9.265904542407029,-10.463812712169945,0.35388383399385004,19.712633,,,
1451169947811872768,209.30672941067954,27.71168273406516,0.9204292,-8.648797318238415,-9.32355382085166,0.07747936692278137,17.983847,5345.854,-1.4762,4.7491
1451181385309281152,209.8706475097442,27.741148439206768,0.7963333,-8.685274487817528,-9.859966300215106,-0.03251561461585992,18.143162,5757.1357,-0.6009,4.6484
1451613699537161344,206.68380262699347,27.31267073954777,0.81536865,-9.346177404682473,-9.257017484701526,0.3880927042399849,18.674034,5659.09,-1.0765,4.6859
1451639057024273792,205.76826378954473,27.045572870115784,0.6951008,-10.462934478412059,-9.993614080792359,-0.20935324469313243,18.539873,,,
1451747599437638656,207.00138137017652,27.76743811606791,0.7226467,-8.697937964894336,-9.786255093213269,0.018646025201640052,19.084599,,,
1452147306274284160,207.23749030843467,28.167874812475958,0.7566776,-8.875106463868867,-9.24094204239348,-0.2807495591253318,19.814077,,,
1452177684578975488,208.05122569650186,28.69414479272566,0.6665478,-8.973713571371759,-9.532748467396873,0.308743196686506,18.480436,6100.77,-1.4079,4.6419
1452209944077512064,207.17870191344997,28.53050912928655,0.72226524,-8.215717171760542,-9.478639436124741,-0.1091624377757815,19.993689,,,
1452308144210007808,208.5963354604087,29.126500090542756,0.84916687,-9.392681356629978,-9.547372105721971,-0.6354074954262908,19.945433,,,
1452309106282140672,208.51704661908778,29.16461360081416,0.78336143,-9.247657080492335,-8.744490051377044,0.1615811528886244,18.425634,5622.703,-1.4436,4.7292
1452320032679068160,208.52219005696372,29.331266458769175,0.7343445,-8.683928507912587,-9.125809909997653,-0.1568226211364243,19.536335,,,
1452333540351906688,208.50324624088054,29.444317515378454,0.94872093,-9.179756286559037,-10.038778535875016,0.23940993348548315,16.656046,5203.031,-0.6036,4.1903
1452336903310716160,208.4562458562321,29.486480576566937,1.032238,-8.61487977126705,-9.285379683237958,0.08978073651305614,16.897558,5015.437,-0.6921,4.3538
1452339926967762688,208.43149592870606,29.60446659925782,0.73109055,-8.411488650454732,-9.20201558982614,0.13205042902562472,19.109463,,,
1452384560267842048,208.29603751486505,29.502661807444387,0.6255474,-8.58255014663221,-9.30127902051307,-0.04875188995173818,19.248411,,,
1452687784959023232,211.70758944628068,29.203416051563636,0.7214012,-8.210436121115272,-8.055740625041858,0.25736755829778213,19.255314,,,
1452788497647329152,209.65454527801555,28.74298254077809,0.70980835,-8.491597575666807,-8.840720417193246,0.2564488357361921,19.250364,,,
1452897413722531840,211.42605627607844,29.45300321971381,0.71539116,-8.770165616829043,-9.125999339536332,-0.3492678261745788,19.432322,,,
1453280597820183424,211.41325870039083,29.71088268251536,0.7208252,-8.613073288791055,-8.750807504333713,-0.07245680343539643,18.381126,5921.0854,-1.9602,4.6457
1453337974287787648,211.52576079910685,30.001164938535148,0.8002186,-8.49791484220554,-8.889896712962123,-0.1913787568925335,19.698414,,,
1453634464470291200,209.1995835011978,29.4075318315258,0.77028656,-8.152940894234765,-9.655914246932234,0.3329414201627602,18.11651,5776.7075,-1.5127,4.7019
1453813792240210944,210.3122772305484,30.58779927542113,0.86079407,-8.279898179546038,-8.305164632184754,0.07338778936407755,18.423048,5418.5684,-1.4483,4.7372
1453843715276862464,208.63800390083708,29.735357950324882,0.7228584,-8.489264111851508,-9.424793319744555,-0.05133642293851923,18.6717,5904.56,-1.2621,4.6886
1453844402471647616,208.64612615269496,29.780143304392386,0.76223946,-8.494909505451915,-9.139752795183693,-0.11670102514707689,18.833244,5870.816,-0.7977,4.6592
1453845845580638080,208.7792661466619,29.726016637907264,0.7007866,-9.009676917295819,-9.227049422792597,0.32050165552826887,19.161213,,,
1453849075396058240,208.75889179575384,29.7609945759252,0.71120834,-8.491592064255835,-9.18334588453676,-0.026257875474036754,18.55155,5953.9683,-1.4728,4.6854
1453875188797533952,209.07828695863847,30.043276015733756,0.63378143,-8.933416393508592,-8.891455120812788,0.2313486719934936,19.255314,,,
1453888073699473280,209.18027420309133,30.26919397405074,0.64935493,-8.436247624426386,-9.043380694539598,0.11550310487785653,18.445316,6073.7417,-1.7276,4.6507
1453958992199708928,209.53075293290485,30.014885265911477,0.94767,-8.500867303785544,-8.917419581527128,0.09594379289261773,17.155619,5188.988,-1.6074,4.745
1453986170752260992,209.59737476249518,30.43808747880179,0.6752014,-8.232377821761073,-8.71967208409926,0.14251347614156742,18.975555,6118.1504,-2.1521,4.7033
1453990740597522048,209.4869663701572,30.533411604390547,0.9337425,-8.348814982345438,-8.99931179743278,0.06568527422065153,17.983143,5216.7334,-0.7412,4.6697
1453999987662996352,209.7377027539124,30.52197533908054,0.9046898,-9.029949400280659,-8.849815532472016,0.8219775130288562,19.862288,,,
1454032285816551936,209.33966670599364,30.51275154515648,0.70355034,-8.39909113378147,-8.81832676610673,0.21346799943280295,18.298271,5936.5293,-1.2397,4.6899
1454116462879931136,211.08829828964002,30.441863718699718,0.638567,-8.568598983415837,-8.953284326923706,-0.11848093613731503,19.686611,,,
1454166598033726080,211.21897198943205,30.86493423100333,0.9027281,-8.98827192121086,-9.010263803896965,0.2919704526727858,16.35538,5453.8887,-0.6464,4.5803
1454275170511593728,211.62386338588018,31.32170929913332,0.7009506,-8.664668162828992,-8.41066063186719,0.3547504439298751,18.414415,5981.048,-1.7449,4.623
1454300768516718080,211.84487375377995,31.486981483261268,0.8792114,-7.570083975765574,-7.462314726088788,0.21265449968124694,17.923798,5519.709,-0.3241,4.6219
1454325507528322048,211.30992864764625,31.397351534125843,0.7444401,-7.810971680363474,-8.16846444940106,0.2298980880479471,18.753796,5863.3335,-2.6739,4.7253
1454379486677179136,211.62989095774236,31.987612837160594,0.7800312,-7.598664685502279,-7.400553047727686,0.29796404135255017,17.646547,5716.521,-0.6321,4.5149
1454564999200566016,211.27270219738705,32.00413622852752,0.93717,-8.2372657709295,-8.423957365864766,-0.049989617710080606,17.4363,5312.6274,-1.5392,4.5926
