,source_id,spectraltype_esphs
293,3373346689572650496,G
294,6516768794642594688,B
295,5795326026786156800,B
296,3374084736752566272,G
297,251905986605326848,B
298,252004221097172480,K
299,251688558179385856,O
300,2009143649055519872,G
301,2009703811565889408,O
302,5971973560610598144,G
303,5972020912675054464,B
304,5971946523828888576,G
305,5971995589543677568,G
306,5971995756999204224,B
307,5971912335881024256,O
308,1875215230043559424,B
309,5836652919365044736,B
310,4093910260490442112,B
311,2942274153651823616,B
312,1834435920022680704,O
313,4651696391895922688,B
314,233321491319092480,F
315,4651614375196321024,F
316,2018310140066127744,O
317,2018384421505417344,G
318,2018612540127413504,B
319,5525465943016617344,F
320,5524969032480011008,G
321,5525849092763110016,O
322,5524344995211863680,G
323,471522507855960320,F
324,5525080568489534080,B
325,5525326682996617216,G
326,4314376081419851136,O
327,5969595183854771968,O
328,5541285308308357376,A
329,5969549519756577280,G
330,4286114238836965760,G
331,2010621976794935296,G
332,2017646241227826560,B
333,2010682930971956096,B
334,2017612358184192768,O
335,2010564252433547392,G
336,5869460563994793600,F
337,475336675033591808,B
338,4119189235453040512,G
339,4507978780343384576,F
340,4119178721320333440,B
341,5971070556654899456,B
342,429432068880157568,F
343,429923172621886976,B
344,5644118129727866624,F
345,5935225549866395904,G
346,5935225756024254208,B
347,5935138138694177664,O
348,5935358315893956480,G
349,5866510505529424896,F
350,5866523905827973504,B
351,5935377930986743680,G
352,5866665571028332160,G
353,5866555070112534272,B
354,5935416693091873024,O
355,4153027045003152256,G
356,4153389368450585216,G
357,4153236162693785856,O
358,4153243240800427520,B
359,5351772208528588800,F
360,5351691982849417216,G
361,2166521283828405504,G
362,2166685145423147520,F
363,2166202734689148672,O
364,2166854882534374400,G
365,2064199563503409280,K
366,2064492991373099136,G
367,2063248039277720576,G
368,4145574009752727808,K
369,2064755675869363328,B
370,5864080172596324480,B
371,4576549754282076544,F
372,483872875292437632,F
373,1761243393763712640,F
374,1761430242019478656,F
375,2004480654612387456,F
376,461121986851520128,G
377,461168441217250048,G
378,5518433780183532160,F
379,461220977257592960,G
380,459264602477054336,B
381,460185890136095232,B
382,460683002534704896,B
383,5324340256707628672,O
384,5961690829150011264,B
385,5324445741112488704,O
386,5324263084735483520,F
387,5504440841152848512,B
388,5423464047452490112,B
389,2163301535826777984,G
390,2163326824595651072,G
391,4105397992363160704,K
392,5335736179390252288,G
393,2021570638739521920,G
394,2021734530357869312,G
395,3338005774514542720,B
396,5890089291887247360,G
397,5134531598758358656,B
398,3102710629772992000,G
399,3101810061028649728,K
400,3031145273350471680,G
401,2074817787830234624,B
402,3030937018974462464,B
403,2071171257508471424,B
404,4255124400587727104,G
405,4255082103746741504,G
406,1870552269967710208,B
407,5878568712127742592,B
408,5934023332663973632,F
409,523266933811113856,G
410,5878833213386085376,B
411,524183995230179968,G
412,5878641069409369472,B
413,523792912691840256,G
414,5934010310323003136,F
415,524247182785971072,G
416,5864468055290145792,O
417,523883828554949248,B
418,523704883039340416,G
419,6401799112903799168,B
420,5864562617618114560,G
421,4688931662410903168,B
422,431172389625153536,K
423,430546492632626688,F
424,430640638318900096,O
425,5313982960257479936,B
426,5314045220104643584,B
427,5387432982689283712,F
428,5338131396745942912,B
429,5968223440011465600,K
430,5882977478861719296,O
431,5338235609831076352,O
432,5338152420558118784,G
433,5882986893430422784,B
434,5883032798044832768,B
435,4268727043002386432,O
436,5883270326911685632,O
437,5893069243294826240,K
438,2062339292918249088,G
439,2062255867471207680,K
440,3139343539710052352,A
441,4069211857733388800,G
442,4069430939736425472,K
443,5334851450481641088,O
444,6054892718953036288,F
445,2171634322131208832,G
446,2171983588879452160,F
447,3046028812495321344,B
448,3046475867049864192,B
449,4053552750570821632,K
450,4053598277224330112,B
451,5240752668370409728,B
452,5240760124434215424,G
453,3026648717467471872,K
454,2011778869186405632,B
455,2012320859700332928,O
456,2012363775015271936,B
457,2012376178881220352,O
458,3026502757300140032,B
459,3026527702471148800,B
460,2011676271009246080,G
461,2020618496008079872,B
462,5337349300372357376,O
463,5337350021917438464,G
464,5337418015513337472,O
465,5337420974779493248,O
466,2020578982307467776,O
467,2020823176994317440,O
468,2020715562287580416,O
469,2020779711923134208,B
470,5337456262235600512,O
471,5325468561798173312,O
472,4315532119171923584,K
473,5325660632735937152,B
474,4315452404572558080,G
475,4513628620860004864,B
476,1974732645955148288,G
477,5714303083662015104,G
