,source_id,spectraltype_esphs
336,2203219198086144768,M
337,5937112037007839488,M
338,5937213947982023168,M
339,1995394565384643584,M
340,5937157598005281920,M
341,5937158972394796032,M
342,5277210476756013312,M
343,1995153974194426240,M
344,5989376321416620416,M
345,5989468238042676352,M
346,5961175016397339520,M
347,5989562899114143232,M
348,5989563032232255488,M
349,5961149830705270528,M
350,5961176700025147264,M
351,1995488161314268416,M
352,5277921727639959296,M
353,2203131000929705728,M
354,1996008436469639680,M
355,5961152270246762240,M
356,5277369321826290176,M
357,5989674052864331776,M
358,2203140793467746048,M
359,2202831693262781952,M
360,5961154606711625856,M
361,4320563656173733120,M
362,4320469849734513280,M
363,4036150333360122880,M
364,5961181922705983872,M
365,5989684390829195392,M
366,5961231916122249344,M
367,5277478968050341760,K
368,5276990849308526848,M
369,4320477580677784320,M
370,5961211334642858496,M
371,4036208023360766080,M
372,5961186252029901312,M
373,5277051773424572160,M
374,5961161100702609792,M
375,5989512729579534720,M
376,4320526444573970816,M
377,5961161139421676160,M
378,5961213606761294336,M
379,5961259678792788992,M
380,5961163407164815616,M
381,5961164300518223744,M
382,5961239956300659072,M
383,5989624918444114688,M
384,4053190809459430016,M
385,4320488820681677568,M
386,4036215479424016896,M
387,5961167564694104960,M
388,5961168178808964096,M
389,5961220238172492800,M
390,4036194073311384704,M
391,4053121501495532544,M
392,4036169269967130624,M
393,358559576568809856,M
394,4320499128604013056,M
395,5961198415380979712,M
396,4053125525936169472,M
397,5961173886887397248,M
398,4053198780921410560,M
399,4036252725382844160,M
400,4036200223705611264,M
401,4053127514448569216,M
402,4036172873348440832,M
403,4036201598089693312,M
404,4036225619933457792,M
405,4053128201643593600,M
406,4053180256649857152,M
407,4036255753427056640,M
408,4036174045971065088,M
409,4053129717824796032,M
410,4036228746669971584,M
411,4053184521625346816,M
412,424046592203802240,M
413,423384961080344960,K
414,423414063779431168,M
415,423771950513887872,M
416,424111596533596032,M
417,357716800905494400,M
418,358843388008016512,M
419,424125207287248256,M
420,423814144273728640,K
421,356974458758008192,M
422,5992603186223219840,M
423,423524972711905280,M
424,5992608168385493760,M
425,5992550821984027136,M
426,423889465122620288,M
427,423894412924823040,M
428,5992555937246521088,M
429,5992701523799114752,M
430,5793317906245492480,M
431,5793322506147641088,M
432,423947739238203008,M
433,5793098519312580224,M
434,5793573714498091648,M
435,5992567452099148160,M
436,5793126316341538048,M
437,5992714649219888768,M
438,5793132668590895488,M
439,5793366555328820736,M
440,5793133974260819968,M
441,5992576832307043200,M
442,5793776196435400448,M
443,4487861531469960832,M
444,5992662422414606976,M
445,5793199433865205376,M
446,5992529347146338560,M
447,4486573792893612672,M
448,5992529686406981248,O
449,4487472922826352512,M
450,5793656658905953664,M
451,5992736261496927360,M
452,4488258455165929216,M
453,5793225031871287168,M
454,5992808966678430336,M
455,4152152868861523456,M
456,5792732961754285312,M
457,5793021484780557696,M
458,4486671718150155008,M
459,1809362214496618752,M
460,5792748977696652928,M
461,5932916609859508224,M
462,5793275231449596416,M
463,5932866307198701056,M
464,5932950385542327808,M
465,5932974609146943872,M
466,1809379909762219008,M
467,5793285882968940672,M
468,4487664199192020224,M
469,4486374854309256064,M
470,1809527828435466624,M
471,1809388362257741696,M
472,5792789620964050944,M
473,5885717736714081152,M
474,5932978762257180416,M
475,5932980789483084288,M
476,5932956707735146240,M
477,1809418491439826944,M
478,5932933995944106496,M
479,1809074589117509120,M
480,4312157614896191360,M
481,1809441070098471424,M
482,1808899350151418496,M
483,5932847061379836160,M
484,4148137899116776832,M
485,4312064568718956032,M
486,1809450656465806464,M
487,4148109552328630656,M
488,5932939356064395136,M
489,5932896676842205568,M
490,4148110853638077952,M
491,4148112605984925440,M
492,5932966225384365824,M
493,5932966912579177856,M
494,4148081411730083968,M
495,1809474502120223872,M
496,5932944883555820032,M
497,5932969867517247360,M
498,4148172636815376384,M
499,4148120238208557568,M
500,5932946296732725504,M
501,1809493881013028736,M
502,5932946949567704448,M
503,4312081057051187200,M
504,5932911284099644032,M
505,4148151471214735104,M
506,4148154456147196800,M
507,4148179126439593216,M
508,4148128720702554368,M
509,4469825383250599808,M
510,4470074624490657792,M
511,4148184490926275072,M
512,6021400770117072256,M
513,4470082733388965120,M
514,4148163187886288640,M
515,4469968285402150912,M
516,4148164729712611200,M
517,4148068114509671552,M
518,4469980070792622336,M
519,4470230823860612864,M
520,6021629743411503872,M
521,6021843525397492352,M
522,4469879637279281536,M
523,4469507005910664960,M
524,4470131008817103232,M
525,4469890254438561024,M
526,6061708041760191616,M
527,6061599151436110976,M
528,4470007794799558784,M
529,3003260558951139712,M
530,6061607161571951744,M
531,6061892209994139520,M
532,6061843071217933568,M
533,3001815521497282560,M
534,6061894851346679296,M
535,4469751028771489536,M
536,6061847267452232448,M
537,3001840333527404032,F
538,6061849706993534976,M
