,source_id,spectraltype_esphs
340,5862343528270592640,CSTAR
341,5238435928648001664,B
342,5238695207234574976,B
343,5862551370336963712,B
344,1837244145744851456,K
345,4149180236122541312,M
346,5862621773457430400,K
347,5862347995036680320,M
348,1837252495161659136,M
349,5862422864907685120,M
350,4149220127781547392,M
351,5862495329600004096,F
352,5862495909387682304,B
353,5862496394751951872,B
354,5238707130066088192,M
355,5862557486371133056,A
356,5862593426670985984,F
357,5238523374184783104,B
358,5862353664394098560,CSTAR
359,5862593903360230144,F
360,5862558276644970496,B
361,5238628480618399104,A
362,5238449706902682496,M
363,5238712966894999680,M
364,4149189307095600512,K
365,5238453658272700544,M
366,5862360158385272448,F
367,5862431214324741376,K
368,5862431626641632768,B
369,5862362116890132992,B
370,5862433997463593728,B
371,4149263725941621120,unknown
372,5238459018391706496,F
373,4149264348756658688,G
374,5862438253765327872,unknown
375,5862438322466492928,O
376,5238461144373353088,B
377,5862511032001634560,B
378,5862439391942049408,B
379,5862439903014580096,unknown
380,5862512303312015232,B
381,5862370775543954688,F
382,5238464996987533568,K
383,4149232634715357568,M
384,5238465203145939328,M
385,5862565835798009472,A
386,4471137714791574912,G
387,5862447054163909632,O
388,5238651913961322240,F
389,5862449012669371520,A
390,5238543612062346752,B
391,4471490250010660224,G
392,5862605040263753472,F
393,4149159890811614720,K
394,5862453273277037440,K
395,5862455266143029632,K
396,5332880713323226624,B
397,5862523985623609728,B
398,5862460866780081152,B
399,5332927236412022272,B
400,4471004815626217088,M
401,5332969739397960704,B
402,5862462035011452160,M
403,5862526837482206080,B
404,5332972110219970048,G
405,4149243973429546624,M
406,5332972488176979456,B
407,5862466055101507456,O
408,4471523505941751936,M
409,5332839447273473920,B
410,5862466982814216320,A
411,4149245485258612480,M
412,5862396304831434240,B
413,5332886210881075968,B
414,4149279741919653760,M
415,5862534327905457920,A
416,5332976542626799872,B
417,4470901014865071232,F
418,5332889887374028544,B
419,5862219936337770624,B
420,5862472102415361792,B
421,4471040412314792576,M
422,4149173020577351168,M
423,5862189321807018496,B
424,5333018388451009920,B
425,4149173982650133760,G
426,5332939674642696320,A
427,5862162001447399296,A
428,5332940086955714816,F
429,5862191550821612800,B
430,4470919878362215040,F
431,5332943381142880256,M
432,5332783921919937536,K
433,5862165299982533376,F
434,5332987159786798208,B
435,5862165682305076992,G
436,5862194991164858624,O
437,5862227632919925248,K
438,4471574843689035136,F
439,5332902772276408960,A
440,5862229557065543040,B
441,4470934824848419456,F
442,5862196296834889216,A
443,5332947366873118592,B
444,5862230377332561280,A
445,5332992240688110720,unknown
446,5332992382467669632,A
447,5333027395044217600,M
448,5332992687364768000,unknown
449,5332948436372845440,A
450,5862197808663594880,B
451,5862274499607377408,B
452,5333029009951557760,A
453,4471088515949377664,M
454,5862199045614291840,K
455,5333029692804699648,O
456,5862275599118918016,unknown
457,4471094391467136256,F
458,5862200832321161472,A
