,source_id,spectraltype_esphs
0,5961494428892524288,CSTAR
1,5961447420400455168,CSTAR
2,5253594758032870400,CSTAR
3,5961409732131868416,CSTAR
4,5961410316247329280,CSTAR
5,5961410488046043264,CSTAR
6,5253644923256505984,CSTAR
7,5961451513576356480,CSTAR
8,5961452544368529920,CSTAR
9,5253690312474759936,CSTAR
10,5961527139372070272,CSTAR
11,5961454915190810240,CSTAR
12,5961455671104978048,CSTAR
13,5961553355861509120,CSTAR
14,5961413202466165120,CSTAR
15,5961413408624621824,CSTAR
16,5253692270979892480,CSTAR
17,5961458282445221504,CSTAR
18,5961459966072339200,CSTAR
19,5253757623192289152,CSTAR
20,5961464467199674752,CSTAR
21,5961464840789693568,CSTAR
22,5961465910308786176,CSTAR
23,5961557994426420480,CSTAR
24,5961418562585461504,CSTAR
25,5961559025217922048,CSTAR
26,5961468590368566400,CSTAR
27,5961560395221916416,CSTAR
28,5253704399968753024,CSTAR
29,4116824529540864512,CSTAR
30,5961421616238909184,CSTAR
31,5961561327321611520,CSTAR
32,4116872908048634112,CSTAR
33,5961422067279652352,CSTAR
34,4116873457804452608,CSTAR
35,5961562113208615168,CSTAR
36,4116874174970282880,CSTAR
37,5253624169971334272,CSTAR
38,5961423235510408704,CSTAR
39,4116826758599175936,CSTAR
40,5961513906493344640,CSTAR
41,4116851845540174080,CSTAR
42,5961424536816771200,CSTAR
43,4116827999876449536,CSTAR
44,5253818920968921216,CSTAR
45,5961515594498411776,CSTAR
46,4116876717591195648,CSTAR
47,5253709828807439744,CSTAR
48,5253710172404966016,CSTAR
49,4116828893229394048,CSTAR
50,5961538714223191168,CSTAR
51,5253822391302825472,CSTAR
52,4116829820943316096,CSTAR
53,5961479413686583424,CSTAR
54,4116878882255432832,CSTAR
55,4116879058442558848,CSTAR
56,5961427496118147712,CSTAR
57,5961519477149420032,CSTAR
58,6030046951656251648,CSTAR
59,4116879883003454976,CSTAR
60,4116856376624678784,CSTAR
61,4116809170768030976,CSTAR
62,4116897578347604352,CSTAR
63,4116897612707938560,CSTAR
64,4116880531522425728,CSTAR
65,5253787997202311680,CSTAR
66,5961482334264269824,CSTAR
67,4116898261155865472,CSTAR
68,4116881046918776576,CSTAR
69,5961521500002274944,CSTAR
70,5961521843599672192,CSTAR
71,5961430893365376512,CSTAR
72,4116881596674562048,CSTAR
73,5961522157209175168,CSTAR
